WordRep,Word,Interval,RealTime,Time,F1,F2,F3,F1_s,F2_s,F3_s
kedavra01,kedavra,a,1.7281028156623557,0.5375000000000001,551.16759685608,1422.9243569424918,3054.32371013642,501.7388954626794,1427.3788443953147,3031.173636276626
kedavra01,kedavra,a,1.7343528156623558,0.5437500000000001,258.54934989625207,1420.9089286131587,3063.1513841550627,421.0893742543826,1432.8873017529065,3081.8705167353896
kedavra01,kedavra,a,1.7406028156623556,0.55,453.55117601081577,1454.8286197030693,3128.136455914686,524.2387256855604,1468.640837636088,3166.6047040808785
kedavra01,kedavra,a,1.7468528156623555,0.55625,860.6156511496135,1530.184964592037,3308.5262721728877,806.9794264759279,1499.836100052561,3299.3301201884115
kedavra01,kedavra,a,1.7531028156623556,0.5625,1106.771452267354,1514.4947158625769,3461.3276324776602,1056.382450576274,1518.6956838734313,3407.3685709226943
kedavra01,kedavra,a,1.7593528156623557,0.5687500000000001,1201.7602483118546,1511.4073711656797,3452.251808117535,1201.7602483118546,1511.4073711656797,3452.251808117535
avada02,avada,a,2.4462636359260403,0,793.8579052927771,1681.0614724696825,3269.5039592898033,793.8579052927771,1681.0614724696825,3269.5039592898033
avada02,avada,a,2.4525136359260404,0.00625,618.9564751094435,1671.1018483101025,3286.7326615195284,655.6706382448592,1668.222574089785,3272.6839406940258
avada02,avada,a,2.4587636359260405,0.012500000000000002,554.1975343323569,1652.5044014895702,3261.8152012727455,558.8907889665632,1649.69311256318,3261.729007369768
avada02,avada,a,2.46501363592604,0.018750000000000003,503.5183574578889,1625.4730878898672,3236.639159317031,503.0034797226497,1624.4840168020935,3242.150022484741
avada02,avada,a,2.4712636359260403,0.025,451.2945473777034,1595.4745610268424,3227.995706864447,451.98180361687423,1597.4998428365332,3219.7797460714896
avada02,avada,a,2.4775136359260403,0.03125000000000001,401.13250601503046,1571.5518795928895,3194.70437203299,412.0929595231114,1577.0894617941206,3210.7388148790633
avada02,avada,a,2.4837636359260404,0.037500000000000006,383.85182517660047,1564.2419447626303,3209.5163657397534,375.1843161627191,1583.134220717079,3203.758188230962
avada02,avada,a,2.4900136359260405,0.043750000000000004,340.56861729652627,1613.6088377957167,3207.0538269201434,340.56861729652627,1613.6088377957167,3207.0538269201434
avada02,avada,non,2.49626363592604,0.05,,,,,,
avada02,avada,non,2.5025136359260403,0.05625,,,,,,
avada02,avada,non,2.5087636359260403,0.0625,,,,,,
avada02,avada,non,2.5150136359260404,0.06875,,,,,,
avada02,avada,non,2.5212636359260405,0.075,,,,,,
avada02,avada,non,2.52751363592604,0.08125,,,,,,
avada02,avada,non,2.5337636359260403,0.0875,,,,,,
avada02,avada,non,2.5400136359260403,0.09375,,,,,,
avada02,avada,non,2.5462636359260404,0.1,,,,,,
avada02,avada,non,2.5525136359260405,0.10625,,,,,,
avada02,avada,non,2.55876363592604,0.1125,,,,,,
avada02,avada,non,2.5650136359260403,0.11875,,,,,,
avada02,avada,non,2.5712636359260403,0.125,,,,,,
avada02,avada,a,2.5775136359260404,0.13125,627.2532242532496,1582.2807701039094,3093.687053055351,627.2532242532496,1582.2807701039094,3093.687053055351
avada02,avada,a,2.5837636359260405,0.1375,682.9841576539011,1586.0467631210977,3108.363321284022,684.9324905061293,1593.1451008146014,3117.5004407617985
avada02,avada,a,2.59001363592604,0.14375000000000002,744.560089611237,1611.1077692187978,3150.450947946024,738.8518600947644,1612.7984322110315,3138.1053119240514
avada02,avada,a,2.5962636359260403,0.15,789.0113330191551,1641.2407642931987,3155.5016665421076,779.1734363656318,1630.8832836345891,3144.4309356482845
avada02,avada,a,2.6025136359260403,0.15625,803.9488864665034,1640.301317391771,3127.3401924567215,804.0583331408633,1637.521575789878,3125.167233928616
avada02,avada,a,2.6087636359260404,0.1625,819.2147799369312,1631.022645684665,3092.6598427870204,831.901391735241,1636.4977568443744,3105.2950294623442
avada02,avada,a,2.6150136359260405,0.16875,872.5405088022883,1638.1693074566872,3095.8850531432904,870.4269429337202,1631.5406376240787,3076.051934712259
avada02,avada,a,2.62126363592604,0.17500000000000002,919.5255400619413,1625.4299597308834,3039.6109082064663,919.1477527650777,1628.214904235474,3055.1589640182997
avada02,avada,a,2.6275136359260403,0.18125,965.3772094310033,1621.0454455188515,3029.9809307051423,957.2857864368648,1625.9191209376722,3037.3227496700456
avada02,avada,a,2.6337636359260403,0.1875,986.9546098176498,1631.2819575632818,3042.376410098528,982.8043456040836,1637.6796275495883,3044.5206611653593
avada02,avada,a,2.6400136359260404,0.19375,996.0812175635976,1660.7114795666323,3061.2046426924085,993.863762184772,1656.9726175482326,3057.4718868102923
avada02,avada,a,2.6462636359260405,0.2,998.5554591730686,1678.9244155147835,3068.834607639941,994.8967633894473,1664.346692744033,3079.7795753303176
avada02,avada,a,2.65251363592604,0.20625000000000002,990.0536134316757,1653.4041831506831,3109.2994756586036,996.8522820936928,1659.7324783388503,3082.5812219714694
avada02,avada,a,2.6587636359260403,0.2125,1001.9477736763341,1646.868836351085,3069.609582615864,1018.8341436063374,1652.5517980429888,3062.1361665372256
avada02,avada,a,2.6650136359260403,0.21875,1064.5010437110022,1657.3823746271985,3007.4994413372083,1046.064690211604,1642.805035215498,3035.120096919292
avada02,avada,a,2.6712636359260404,0.225,1071.745253247476,1624.1638946682108,3028.2512668048025,1055.8151245886374,1627.55423184404,3036.6032066124167
avada02,avada,a,2.6775136359260405,0.23125,1031.1990768074336,1601.1164262367104,3074.0589116952387,1034.257818418975,1617.4649651975724,3062.5286312992844
avada02,avada,a,2.68376363592604,0.23750000000000002,999.8291252020151,1627.1145746877955,3085.2757153978105,1013.9477726221079,1628.0021937090057,3096.295661029737
avada02,avada,a,2.6900136359260403,0.24375,1010.8151158568747,1655.775580202511,3129.5523559961616,999.4973164663626,1641.666077166409,3099.6949111101
avada02,avada,a,2.6962636359260403,0.25000000000000006,987.8477083401981,1642.1080766089196,3084.2566619363274,984.6251974664674,1645.3155715237206,3105.4007659346403
avada02,avada,a,2.7025136359260404,0.25625000000000003,955.212768202329,1638.063057759731,3102.3932798714322,951.8862456893172,1654.8874231358088,3118.03287509729
avada02,avada,a,2.7087636359260405,0.2625,912.5982605254244,1684.4911350387763,3167.4486834841105,912.3112354742412,1680.4619737976443,3166.536960591824
avada02,avada,a,2.71501363592604,0.26875000000000004,869.1226776949704,1718.8317285944256,3229.768918419929,859.3032842253587,1717.1633512277901,3221.7177082973744
avada02,avada,a,2.7212636359260403,0.275,796.188914455681,1748.167190050168,3267.935522988084,755.1242174062849,1749.333676486529,3252.440156165287
avada02,avada,a,2.7275136359260403,0.28125000000000006,600.0610600682029,1781.0021108149933,3259.616027087848,647.0630797048779,1779.26057839823,3266.599061890755
avada02,avada,a,2.7337636359260404,0.28750000000000003,544.9392645907495,1808.6124343295296,3272.2456355963327,562.4182111241411,1804.7947446231976,3271.373180532393
avada02,avada,a,2.7400136359260405,0.29375000000000007,542.2543087134706,1824.7696887250702,3282.257878912997,513.4291897872514,1819.2007462148497,3268.0255104669027
avada02,avada,a,2.7462636359260406,0.30000000000000004,453.0939960575341,1824.2201155899497,3249.5730168913788,454.2980671017535,1810.854786593142,3257.3551541035017
avada02,avada,a,2.7525136359260403,0.30625,367.54589653425575,1783.574555464406,3240.234566506129,347.1370241947806,1782.9974368701398,3241.120270721796
avada02,avada,a,2.7587636359260403,0.31250000000000006,220.77117999255182,1741.1976395560644,3233.5532287678802,220.77117999255182,1741.1976395560644,3233.5532287678802
avada02,avada,non,2.7650136359260404,0.31875000000000003,,,,,,
avada02,avada,non,2.7712636359260405,0.32500000000000007,,,,,,
avada02,avada,non,2.7775136359260406,0.33125000000000004,,,,,,
avada02,avada,non,2.7837636359260403,0.3375,,,,,,
avada02,avada,non,2.7900136359260403,0.34375000000000006,,,,,,
avada02,avada,non,2.7962636359260404,0.35000000000000003,,,,,,
avada02,avada,a,2.8025136359260405,0.35625000000000007,643.6502817825951,1774.1661130067737,3280.59987167521,643.6502817825951,1774.1661130067737,3280.59987167521
avada02,avada,a,2.8087636359260406,0.36250000000000004,740.8974624060148,1762.2318167438455,3267.9732350771765,721.8500494300442,1765.1969434982866,3269.64476811068
avada02,avada,a,2.8150136359260403,0.36875,781.0024041015228,1759.1929007442407,3260.361197579654,778.5573631090048,1756.895790705138,3267.2735428405945
avada02,avada,a,2.8212636359260403,0.37500000000000006,813.7722228194767,1749.2626546273284,3273.4861958649535,810.3469395164503,1751.6655580475629,3275.6655394813265
avada02,avada,a,2.8275136359260404,0.38125000000000003,836.2661916283515,1746.5411187711202,3293.1492249993726,837.2972348522399,1751.1024574612256,3286.4710739083494
avada02,avada,a,2.8337636359260405,0.38750000000000007,861.8532901088915,1757.503598985229,3292.7778008607215,858.922126001411,1747.3249326053435,3290.489277275991
avada02,avada,a,2.8400136359260406,0.39375000000000004,878.6468962669903,1737.9300800596816,3285.5408059678794,878.4648649540314,1737.0767788141568,3283.33185547726
avada02,avada,a,2.8462636359260403,0.4,894.8944084862127,1715.7966573975598,3271.676959603179,894.3224814665541,1710.919060809136,3273.4918277573156
avada02,avada,a,2.8525136359260403,0.40625000000000006,909.4261396464593,1679.0304449701673,3263.2577177008875,913.3042130664884,1681.7044648857093,3262.2507186398198
avada02,avada,a,2.8587636359260404,0.41250000000000003,935.5920910667933,1650.2862922894008,3251.817478615392,928.6219649202116,1654.2652301585695,3253.4319426828647
avada02,avada,a,2.8650136359260405,0.41875000000000007,940.8476640473818,1633.4789532161406,3245.2206317323157,940.5318036938062,1638.8547944458371,3240.4097344800853
avada02,avada,a,2.8712636359260406,0.42500000000000004,945.1556559672437,1632.7991378319703,3224.1910930925487,948.9730908043272,1644.8398393625564,3233.3263337608437
avada02,avada,a,2.8775136359260403,0.43125,960.9159523983564,1668.2414270395582,3230.567276457666,962.0149779998457,1663.3843474026896,3235.363881457404
avada02,avada,a,2.8837636359260403,0.43750000000000006,979.9733256339371,1689.11247733654,3251.3332748219973,974.5400290197846,1677.9721504351949,3232.4115804556786
avada02,avada,a,2.8900136359260404,0.44375000000000003,982.7308090270601,1676.5625469294862,3215.334190087374,973.9745058336026,1668.2505122758841,3198.449010459237
avada02,avada,a,2.8962636359260405,0.45000000000000007,959.2193828398109,1639.0765125616263,3128.6795664683386,959.3833465525469,1646.6042171037623,3147.762132362334
avada02,avada,a,2.9025136359260406,0.45625000000000004,936.1998477907695,1624.1735918201737,3099.272640531289,931.2583757815543,1632.349809429885,3111.3755653970943
avada02,avada,a,2.9087636359260403,0.4625,898.3558967140824,1633.7993239078548,3106.1744891916555,903.8691803126779,1640.2081097081837,3105.7357235295663
avada02,avada,a,2.9150136359260403,0.46875000000000006,877.0517964331816,1662.6514133965227,3111.7600408657545,879.7557191540195,1649.6773676047087,3138.3567761882005
avada02,avada,a,2.9212636359260404,0.47500000000000003,863.8594643147943,1652.5813655097488,3197.135798507192,868.7848358982092,1650.9871971592613,3195.7398359153813
avada02,avada,a,2.9275136359260405,0.48125000000000007,865.4432469466512,1637.728812571513,3278.3236683731966,852.1533348997615,1646.5420487883227,3260.262347556069
avada02,avada,a,2.9337636359260406,0.48750000000000004,827.1572934378391,1649.3159682837063,3305.3275757878187,773.4218584384707,1643.9991778371902,3321.734651921961
avada02,avada,a,2.9400136359260403,0.49375,627.6650349309216,1644.9527526563518,3381.5527116048675,628.0929657477737,1655.8351158189478,3373.5497860804594
avada02,avada,a,2.9462636359260403,0.5,429.4565688745606,1673.2366265167852,3433.7690708486934,552.9375497789396,1672.6968687494643,3416.502219922229
avada02,avada,a,2.9525136359260404,0.5062500000000001,601.6910455313366,1699.9012270752557,3434.1848773131255,601.6910455313366,1699.9012270752557,3434.1848773131255
kedavra02,kedavra,e,3.0843625873893696,0,1274.5331995750457,2045.0594653133758,3178.6103986796907,1274.5331995750457,2045.0594653133758,3178.6103986796907
kedavra02,kedavra,e,3.0906125873893697,0.00625,1262.6867743903554,2322.074370053775,3791.6191239551313,938.8581717980292,2033.9696332174428,3329.1915118184747
kedavra02,kedavra,e,3.09686258738937,0.012500000000000002,279.3545414286863,1734.7750642851777,3017.345012820602,614.0107361302752,1943.3857180987943,3324.9276711638427
kedavra02,kedavra,e,3.1031125873893695,0.018750000000000003,299.9908925717839,1773.3077199574304,3165.8188767157944,304.48178726621023,1777.3720532707375,3108.146092436809
kedavra02,kedavra,e,3.1093625873893695,0.025,334.0999277981606,1824.0333755696051,3141.2743877740295,333.4069184541673,1811.7249656931538,3128.8862620759846
kedavra02,kedavra,e,3.1156125873893696,0.03125000000000001,366.1299349925573,1837.8338015524264,3079.5655217381304,356.9477493360419,1814.2556249634351,3082.7538404736883
kedavra02,kedavra,e,3.1218625873893697,0.037500000000000006,370.6133852174078,1780.8996977682732,3027.421611908905,362.01408567629466,1791.7997475630043,3045.630736009223
kedavra02,kedavra,e,3.12811258738937,0.043750000000000004,349.298936818919,1756.665743368313,3029.9050743806333,337.9227293076537,1766.881567824419,3036.4911771775533
kedavra02,kedavra,e,3.1343625873893695,0.05,293.85586588663415,1763.0792623366713,3052.1468452431213,293.85586588663415,1763.0792623366713,3052.1468452431213
kedavra02,kedavra,non,3.1406125873893695,0.05625,,,,,,
kedavra02,kedavra,non,3.1468625873893696,0.0625,,,,,,
kedavra02,kedavra,non,3.1531125873893697,0.06875,,,,,,
kedavra02,kedavra,non,3.15936258738937,0.075,,,,,,
kedavra02,kedavra,non,3.1656125873893695,0.08125,,,,,,
kedavra02,kedavra,non,3.1718625873893695,0.0875,,,,,,
kedavra02,kedavra,non,3.1781125873893696,0.09375,,,,,,
kedavra02,kedavra,non,3.1843625873893697,0.1,,,,,,
kedavra02,kedavra,non,3.19061258738937,0.10625,,,,,,
kedavra02,kedavra,a,3.1968625873893695,0.1125,593.4579015051569,1812.8337913177184,3327.0245825326174,593.4579015051569,1812.8337913177184,3327.0245825326174
kedavra02,kedavra,a,3.2031125873893695,0.11875,676.9221664771829,1795.8741988282059,3340.622973748849,667.4866172333236,1801.3894753140014,3336.3263635733606
kedavra02,kedavra,a,3.2093625873893696,0.125,732.0797837176309,1795.46043579608,3341.331534438615,733.8114448316874,1796.773151896312,3339.7356809606113
kedavra02,kedavra,a,3.2156125873893697,0.13125,792.4323843002484,1798.9848210646499,3337.252534694369,781.4725738973375,1789.709065422661,3304.6947687486954
kedavra02,kedavra,a,3.22186258738937,0.1375,819.9055536741334,1774.6819394072534,3235.5002371131022,824.189468808568,1759.9012504096718,3220.994113737534
kedavra02,kedavra,a,3.2281125873893695,0.14375000000000002,860.2304684513222,1706.0369907571126,3090.2295694051318,857.0221078691885,1716.1537125558855,3137.3760077165316
kedavra02,kedavra,a,3.2343625873893695,0.15,890.9303014821102,1667.7422075032905,3086.39821663136,884.6919773765425,1678.524372941042,3066.3735573959725
kedavra02,kedavra,a,3.2406125873893696,0.15625,902.9151621961953,1661.793920562723,3022.4928861514245,906.9239036855346,1664.3478365231865,3041.229299563831
kedavra02,kedavra,a,3.2468625873893697,0.1625,926.9262473782984,1663.5073815035462,3014.7967959087073,934.8186282438472,1667.1163745486683,3033.32710650951
kedavra02,kedavra,a,3.25311258738937,0.16875,974.6144751570478,1676.0478215797352,3062.6916374683974,959.8210314333247,1666.490953583094,3033.7409284211694
kedavra02,kedavra,a,3.2593625873893695,0.17500000000000002,977.9223717646282,1659.9176576660009,3023.7343518864036,980.3317034694225,1668.9237529551774,3017.7647265266255
kedavra02,kedavra,a,3.2656125873893695,0.18125,988.4582634865915,1670.8057796197963,2966.8681902250764,995.4499276391238,1680.1775717305775,2984.0689847149297
kedavra02,kedavra,a,3.2718625873893696,0.1875,1019.9691476661516,1709.8092779059352,2961.604412033309,1009.8632436632587,1692.4064967917056,2961.871535065722
kedavra02,kedavra,a,3.2781125873893697,0.19375,1021.1623198370331,1696.6044328493851,2957.142002938782,1014.2373517121529,1689.2164076877723,2960.412987498676
kedavra02,kedavra,a,3.28436258738937,0.2,1001.5805876332739,1661.2355123079963,2962.4925475239384,1005.8391083990513,1665.9661383730315,2967.51685415521
kedavra02,kedavra,a,3.2906125873893695,0.20625000000000002,994.7744177268465,1640.0584699617132,2982.9160120029082,996.8076827643199,1638.6840500735761,2995.0256785023116
kedavra02,kedavra,a,3.2968625873893695,0.2125,994.0680429328391,1614.7581679510185,3039.668475980088,971.5466739600561,1607.7272884993972,3022.0418987983885
kedavra02,kedavra,a,3.3031125873893696,0.21875,925.7975612204824,1568.3652275854604,3043.5412084121695,899.6205256711243,1571.6232682292275,3040.2167491114487
kedavra02,kedavra,a,3.3093625873893697,0.225,778.9959728600513,1531.7464091512038,3037.44056294209,839.68897182844,1540.572716182715,3041.322734844998
kedavra02,kedavra,a,3.31561258738937,0.23125,814.2733814047862,1521.6065118114816,3042.986433180734,826.6706393962774,1523.5536396945552,3042.2697957408527
kedavra02,kedavra,a,3.3218625873893695,0.23750000000000002,886.7425639239945,1517.3079981209796,3046.3823910997344,877.1092333309148,1521.3470317683277,3046.0584575098296
kedavra02,kedavra,a,3.3281125873893695,0.24375,930.3117546639638,1525.1265853725215,3048.8065482490215,903.5038826338592,1519.972376851829,3040.111843735907
kedavra02,kedavra,a,3.3343625873893696,0.25000000000000006,893.4573293136194,1517.4825470619862,3025.146591858964,862.6802589343057,1506.8023947845606,3037.648348487921
kedavra02,kedavra,a,3.3406125873893697,0.25625000000000003,764.271692825334,1477.798051919174,3038.9919053557774,787.988426532916,1462.9256658341626,3039.8152894912546
kedavra02,kedavra,a,3.34686258738937,0.2625,706.2362574597946,1393.4963985213276,3055.307371259023,706.2362574597946,1393.4963985213276,3055.307371259023
kedavra02,kedavra,non,3.3531125873893695,0.26875000000000004,,,,,,
kedavra02,kedavra,non,3.3593625873893695,0.275,,,,,,
kedavra02,kedavra,non,3.3656125873893696,0.28125000000000006,,,,,,
kedavra02,kedavra,non,3.3718625873893697,0.28750000000000003,,,,,,
kedavra02,kedavra,non,3.37811258738937,0.29375000000000007,,,,,,
kedavra02,kedavra,non,3.3843625873893695,0.30000000000000004,,,,,,
kedavra02,kedavra,non,3.3906125873893695,0.30625,,,,,,
kedavra02,kedavra,non,3.3968625873893696,0.31250000000000006,,,,,,
kedavra02,kedavra,non,3.4031125873893697,0.31875000000000003,,,,,,
kedavra02,kedavra,non,3.40936258738937,0.32500000000000007,,,,,,
kedavra02,kedavra,non,3.4156125873893695,0.33125000000000004,,,,,,
kedavra02,kedavra,non,3.4218625873893695,0.3375,,,,,,
kedavra02,kedavra,non,3.4281125873893696,0.34375000000000006,,,,,,
kedavra02,kedavra,non,3.4343625873893697,0.35000000000000003,,,,,,
kedavra02,kedavra,non,3.44061258738937,0.35625000000000007,,,,,,
kedavra02,kedavra,a,3.4468625873893695,0.36250000000000004,380.23381405092397,1169.0215836809773,2212.119509012954,380.23381405092397,1169.0215836809773,2212.119509012954
kedavra02,kedavra,a,3.4531125873893695,0.36875,399.1356885577022,1216.6874436308435,1916.3854415159722,396.10958408720086,1214.781844449617,1966.0502482068557
kedavra02,kedavra,a,3.4593625873893696,0.37500000000000006,408.95924965297644,1258.6365060370297,1769.6457940916407,411.7326785811329,1249.687494163399,1827.7764863007997
kedavra02,kedavra,a,3.4656125873893697,0.38125000000000003,427.10309753272014,1273.7385328223238,1797.2982232947857,422.6699232162518,1276.327624647615,1787.5381434158692
kedavra02,kedavra,a,3.47186258738937,0.38750000000000007,431.9474224630587,1296.6078350834919,1795.6704128611816,435.4332721243534,1300.1132774147839,1804.1532910260628
kedavra02,kedavra,a,3.4781125873893695,0.39375000000000004,447.2492963772813,1329.9934643385361,1819.4912369222209,446.41652252668115,1330.3825861748435,1817.3961452118708
kedavra02,kedavra,a,3.4843625873893695,0.4,460.05284873970345,1364.5464591025022,1837.0267858522097,460.6779398869121,1346.1121872285776,1839.998287039604
kedavra02,kedavra,a,3.4906125873893696,0.40625000000000006,474.73167454375147,1343.7966382446946,1863.4768383443816,470.4004241021011,1342.3329957877754,1880.3328481331037
kedavra02,kedavra,a,3.4968625873893697,0.41250000000000003,476.41674902284836,1318.6558900161294,1940.4949202027194,483.75371724796827,1325.237515661673,1925.8802067389531
kedavra02,kedavra,a,3.50311258738937,0.41875000000000007,500.1127281773049,1313.2600187241949,1973.6688616697586,521.7966392428075,1344.9809174149032,1968.3708657340924
kedavra02,kedavra,a,3.5093625873893695,0.42500000000000004,588.8604405282692,1403.0268435043856,1990.9488153297991,585.6057405097749,1392.429127848388,1977.3267666199256
kedavra02,kedavra,a,3.5156125873893695,0.43125,667.8440528237508,1461.0005213165832,1967.3626228602193,656.9724066552072,1450.8680312730187,1977.135720511634
kedavra02,kedavra,a,3.5218625873893696,0.43750000000000006,714.2127266136015,1488.5767289980872,1973.095723344884,705.2986109705781,1479.5911985382088,1980.6818467883325
kedavra02,kedavra,a,3.5281125873893697,0.44375000000000003,733.839053474382,1489.1963452999553,2001.5871941598941,739.3170021783623,1475.5286083876165,2009.508881280819
kedavra02,kedavra,a,3.53436258738937,0.45000000000000007,769.8992264471033,1448.8127508648074,2053.843726337679,765.1888428249955,1461.7181671607311,2054.3172650949746
kedavra02,kedavra,a,3.5406125873893695,0.45625000000000004,791.8282485535013,1447.1454053174302,2107.5208747873503,791.8967607588471,1438.7627231948243,2123.457391663418
kedavra02,kedavra,a,3.5468625873893695,0.4625,813.9628072759368,1420.3300134022345,2209.0075738652254,813.0150271764986,1425.4552369752798,2202.950897563063
kedavra02,kedavra,a,3.5531125873893696,0.46875000000000006,833.2540257000577,1408.8902922061745,2292.324244036612,829.1495251758264,1406.826542278396,2269.093659643639
kedavra02,kedavra,a,3.5593625873893697,0.47500000000000003,840.2317425514847,1391.2593212267782,2305.94916102908,817.8227010851078,1379.578016741991,2297.5256149816755
kedavra02,kedavra,a,3.56561258738937,0.48125000000000007,779.9823350037813,1338.5844367930204,2294.3034398793334,763.0128000439114,1348.600864599787,2332.8520449744046
kedavra02,kedavra,a,3.5718625873893695,0.48750000000000004,668.8243225764686,1315.9588357795624,2398.3035340147994,704.5246204125425,1350.26459913359,2467.285635630829
kedavra02,kedavra,a,3.5781125873893695,0.49375,664.7672036573775,1396.2505248281873,2709.2499329983534,726.9925836162311,1388.3669865922302,2693.0223269628136
kedavra02,kedavra,a,3.5843625873893696,0.5,847.3862246148472,1452.8915991689407,2971.513513875289,865.2339161049725,1436.4819251364268,2894.7965553938634
kedavra02,kedavra,a,3.5906125873893697,0.5062500000000001,1083.5483200426931,1460.3036514121522,3003.6262193079483,986.2243967293853,1467.0973114499272,3014.2220203559777
kedavra02,kedavra,a,3.59686258738937,0.5125000000000001,1027.7386455306157,1488.0966837686883,3067.5263278846955,1031.3225982803713,1481.1578866275722,3052.3770320160734
kedavra02,kedavra,a,3.6031125873893695,0.51875,982.6808292678047,1495.073324701876,3085.978548855577,982.6808292678047,1495.073324701876,3085.978548855577
